0,0.648238,1.2836,1.89481,2.47326,3.01341,3.51253,3.9702,4.38765,4.76717,5.11161,5.42407,5.70764,5.96527,6.19969,6.41339,6.60857,6.78721,6.95103,7.10157,7.24014,7.36793,7.48595,7.59509,7.69614,7.78979,7.87664,7.95722,8.03199,8.10138,8.16575,8.22542,8.28067,8.33176,8.37892,8.42233,8.46219,8.49864,8.53182,8.56185,8.58885,8.6129,8.63409,8.65249,8.66815,8.68112,8.69146,8.69918,8.70431,8.70688,8.70688,8.70431,8.69918,8.69146,8.68112,8.66815,8.65249,8.63409,8.6129,8.58885,8.56186,8.53182,8.49864,8.46219,8.42233,8.37892,8.33176,8.28067,8.22542,8.16575,8.10139,8.032,7.95722,7.87664,7.78979,7.69614,7.59509,7.48595,7.36793,7.24014,7.10157,6.95103,6.78721,6.60857,6.41339,6.1997,5.96527,5.70764,5.42407,5.11161,4.76717,4.38766,3.9702,3.51253,3.01341,2.47326,1.89481,1.2836,0.648238,0,
0,0.591668,1.17366,1.7373,2.27561,2.78364,3.2585,3.69904,4.10547,4.47901,4.82147,5.13504,5.42204,5.6848,5.92553,6.14633,6.34911,6.53562,6.70742,6.86589,7.01229,7.14771,7.27312,7.38939,7.49729,7.59748,7.69056,7.77707,7.85746,7.93217,8.00154,8.06592,8.1256,8.18082,8.23184,8.27884,8.32201,8.36152,8.39751,8.43009,8.4594,8.48551,8.50852,8.52851,8.54553,8.55963,8.57086,8.57926,8.58484,8.58763,8.58763,8.58484,8.57926,8.57086,8.55963,8.54553,8.52851,8.50853,8.48551,8.4594,8.43009,8.39751,8.36152,8.32202,8.27884,8.23184,8.18083,8.1256,8.06592,8.00154,7.93217,7.85747,7.77707,7.69057,7.59748,7.49729,7.3894,7.27312,7.14771,7.01229,6.86589,6.70742,6.53562,6.34912,6.14633,5.92553,5.6848,5.42205,5.13504,4.82147,4.47901,4.10548,3.69904,3.25851,2.78364,2.27561,1.7373,1.17367,0.591668,0,
0,0.54477,1.08209,1.60513,2.10822,2.58705,3.03881,3.46198,3.85619,4.22191,4.56022,4.87258,5.1607,5.42634,5.6713,5.89729,6.10594,6.29875,6.47712,6.6423,6.79541,6.93749,7.06944,7.19208,7.30614,7.41228,7.51107,7.60303,7.68863,7.76827,7.84233,7.91113,7.97497,8.0341,8.08877,8.13917,8.18551,8.22793,8.26659,8.30162,8.33313,8.36122,8.38599,8.4075,8.42582,8.44101,8.45311,8.46215,8.46817,8.47117,8.47117,8.46817,8.46215,8.45311,8.44101,8.42582,8.4075,8.38599,8.36122,8.33313,8.30162,8.26659,8.22793,8.18551,8.13918,8.08877,8.0341,7.97497,7.91113,7.84233,7.76827,7.68863,7.60303,7.51107,7.41228,7.30614,7.19208,7.06944,6.93749,6.79541,6.6423,6.47712,6.29876,6.10594,5.89729,5.6713,5.42634,5.1607,4.87258,4.56022,4.22191,3.8562,3.46198,3.03881,2.58705,2.10822,1.60513,1.08209,0.54477,0,
0,0.505324,1.00478,1.49292,1.96508,2.41755,2.84769,3.25389,3.63541,3.99223,4.32491,4.63437,4.92182,5.18857,5.43603,5.66558,5.87859,6.07634,6.26002,6.43076,6.58957,6.73739,6.87506,7.00334,7.12292,7.23442,7.3384,7.43536,7.52574,7.60996,7.68837,7.7613,7.82904,7.89185,7.94996,8.00358,8.05291,8.0981,8.13931,8.17666,8.21028,8.24026,8.2667,8.28968,8.30925,8.32548,8.33841,8.34807,8.3545,8.35771,8.35771,8.3545,8.34807,8.33841,8.32548,8.30925,8.28968,8.2667,8.24026,8.21028,8.17666,8.13931,8.0981,8.05291,8.00358,7.94996,7.89185,7.82904,7.7613,7.68837,7.60996,7.52575,7.43536,7.3384,7.23442,7.12292,7.00334,6.87506,6.73739,6.58958,6.43076,6.26002,6.07634,5.87859,5.66559,5.43603,5.18857,4.92182,4.63438,4.32491,3.99223,3.63541,3.25389,2.84769,2.41755,1.96508,1.49292,1.00478,0.505324,0,
0,0.471746,0.938785,1.3967,1.84162,2.27036,2.68052,3.07048,3.43931,3.7867,4.11281,4.41819,4.70363,4.9701,5.21866,5.45043,5.66651,5.86798,6.05587,6.23115,6.39473,6.54745,6.69007,6.8233,6.94778,7.06409,7.17275,7.27426,7.36903,7.45746,7.5399,7.61666,7.68804,7.75429,7.81564,7.87229,7.92444,7.97225,8.01588,8.05544,8.09106,8.12285,8.15088,8.17526,8.19602,8.21325,8.22697,8.23723,8.24406,8.24747,8.24747,8.24406,8.23723,8.22697,8.21325,8.19602,8.17526,8.15089,8.12285,8.09106,8.05544,8.01588,7.97226,7.92444,7.87229,7.81564,7.75429,7.68804,7.61667,7.5399,7.45746,7.36903,7.27426,7.17276,7.06409,6.94778,6.8233,6.69007,6.54745,6.39473,6.23115,6.05587,5.86798,5.66651,5.45043,5.21866,4.9701,4.70363,4.41819,4.11281,3.7867,3.43931,3.07048,2.68052,2.27036,1.84162,1.3967,0.938786,0.471746,0,
0,0.442873,0.881912,1.31348,1.73434,2.14176,2.53356,2.9082,3.26466,3.60244,3.92145,4.22194,4.50441,4.76953,5.01809,5.25097,5.46904,5.6732,5.86432,6.04324,6.21075,6.3676,6.51447,6.65201,6.78081,6.90139,7.01427,7.11989,7.21866,7.31095,7.3971,7.47742,7.55218,7.62163,7.68601,7.74551,7.80032,7.8506,7.8965,7.93816,7.97568,8.00918,8.03874,8.06444,8.08634,8.10452,8.119,8.12983,8.13703,8.14063,8.14063,8.13703,8.12983,8.119,8.10452,8.08634,8.06444,8.03874,8.00918,7.97568,7.93816,7.8965,7.8506,7.80032,7.74551,7.68601,7.62163,7.55218,7.47742,7.3971,7.31095,7.21866,7.11989,7.01428,6.9014,6.78081,6.65201,6.51448,6.3676,6.21076,6.04324,5.86432,5.6732,5.46904,5.25097,5.01809,4.76953,4.50441,4.22194,3.92145,3.60244,3.26466,2.9082,2.53356,2.14176,1.73435,1.31348,0.881912,0.442874,0,
0,0.417837,0.832503,1.24098,1.64052,2.02876,2.40377,2.76408,3.10868,3.43694,3.74861,4.04372,4.32254,4.58551,4.83322,5.0663,5.28547,5.49146,5.68498,5.86674,6.03744,6.19773,6.34821,6.48947,6.62204,6.74641,6.86305,6.97237,7.07477,7.17058,7.26013,7.34372,7.42162,7.49405,7.56125,7.62342,7.68072,7.73332,7.78138,7.82501,7.86433,7.89945,7.93045,7.95741,7.9804,7.99947,8.01468,8.02605,8.03362,8.0374,8.0374,8.03362,8.02605,8.01468,7.99947,7.9804,7.95741,7.93045,7.89945,7.86433,7.82501,7.78138,7.73333,7.68072,7.62342,7.56126,7.49405,7.42162,7.34373,7.26014,7.17058,7.07477,6.97238,6.86305,6.74642,6.62204,6.48947,6.34821,6.19773,6.03744,5.86675,5.68498,5.49146,5.28548,5.0663,4.83322,4.58552,4.32254,4.04372,3.74861,3.43694,3.10868,2.76409,2.40377,2.02876,1.64052,1.24098,0.832503,0.417837,0,
0,0.39597,0.789287,1.17741,1.55799,1.92898,2.28867,2.63569,2.96904,3.28804,3.59233,3.88179,4.15651,4.41677,4.66296,4.89555,5.1151,5.32218,5.51738,5.70131,5.87455,6.03765,6.19117,6.33561,6.47146,6.59917,6.71915,6.83179,6.93745,7.03646,7.12913,7.21573,7.29651,7.37171,7.44154,7.50618,7.56582,7.6206,7.67068,7.71617,7.75718,7.79383,7.8262,7.85435,7.87837,7.8983,7.91419,7.92608,7.93399,7.93794,7.93794,7.93399,7.92608,7.91419,7.8983,7.87837,7.85435,7.8262,7.79383,7.75719,7.71617,7.67068,7.6206,7.56582,7.50618,7.44154,7.37171,7.29651,7.21573,7.12913,7.03647,6.93745,6.83179,6.71915,6.59917,6.47147,6.33562,6.19117,6.03766,5.87455,5.70131,5.51739,5.32218,5.1151,4.89555,4.66296,4.41677,4.15652,3.88179,3.59233,3.28805,2.96904,2.6357,2.28867,1.92899,1.55799,1.17741,0.789287,0.39597,0,
0,0.376757,0.751268,1.12137,1.48505,1.84052,2.18625,2.52098,2.84375,3.15386,3.45088,3.73459,4.00495,4.2621,4.50629,4.73785,4.95719,5.16477,5.36107,5.54657,5.72178,5.88717,6.04321,6.19036,6.32903,6.45965,6.58258,6.69818,6.80679,6.9087,7.0042,7.09355,7.17699,7.25474,7.327,7.39396,7.45577,7.51259,7.56456,7.6118,7.65441,7.6925,7.72615,7.75544,7.78043,7.80117,7.81771,7.83008,7.83831,7.84243,7.84243,7.83832,7.83008,7.81771,7.80117,7.78043,7.75544,7.72615,7.6925,7.65441,7.6118,7.56456,7.51259,7.45577,7.39396,7.327,7.25474,7.17699,7.09355,7.0042,6.9087,6.80679,6.69819,6.58258,6.45965,6.32904,6.19036,6.04321,5.88717,5.72178,5.54658,5.36107,5.16478,4.9572,4.73785,4.50629,4.26211,4.00496,3.73459,3.45088,3.15386,2.84375,2.52098,2.18625,1.84052,1.48505,1.12137,0.751269,0.376758,0,
0,0.359791,0.717661,1.07175,1.42032,1.7618,2.09481,2.41822,2.7311,3.03277,3.32274,3.60073,3.86661,4.1204,4.36225,4.59236,4.81105,5.01865,5.21555,5.40214,5.57883,5.74603,5.90414,6.05356,6.19467,6.32781,6.45334,6.57158,6.68281,6.78734,6.88542,6.97728,7.06316,7.14326,7.21778,7.28687,7.35071,7.40943,7.46317,7.51205,7.55616,7.59561,7.63047,7.66082,7.68673,7.70823,7.72539,7.73822,7.74677,7.75103,7.75103,7.74677,7.73822,7.72539,7.70823,7.68673,7.66083,7.63047,7.59561,7.55616,7.51205,7.46318,7.40944,7.35071,7.28687,7.21778,7.14327,7.06316,6.97728,6.88542,6.78734,6.68282,6.57158,6.45334,6.32782,6.19467,6.05357,5.90415,5.74603,5.57883,5.40214,5.21555,5.01865,4.81105,4.59237,4.36225,4.12041,3.86661,3.60073,3.32274,3.03277,2.73111,2.41822,2.09481,1.7618,1.42032,1.07175,0.717662,0.359792,0,
